filename,fold,target,category,esc10,src_file,take,original_category,processed_path,processed,augmentation
glass_breaking_0039_ps2_-3.5.wav,1,3,glass_breaking,False,977,A,glass_breaking,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\glass_breaking_0039_ps2_-3.5.wav,True,ps2_-3.5
glass_breaking_0039_ps2_-2.5.wav,1,3,glass_breaking,False,977,A,glass_breaking,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\glass_breaking_0039_ps2_-2.5.wav,True,ps2_-2.5
glass_breaking_0039_ps2_2.5.wav,1,3,glass_breaking,False,977,A,glass_breaking,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\glass_breaking_0039_ps2_2.5.wav,True,ps2_2.5
glass_breaking_0039_ps2_3.5.wav,1,3,glass_breaking,False,977,A,glass_breaking,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\glass_breaking_0039_ps2_3.5.wav,True,ps2_3.5
glass_breaking_0039_bg_0.wav,1,3,glass_breaking,False,977,A,glass_breaking,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\glass_breaking_0039_bg_0.wav,True,bg_0
glass_breaking_0039_bg_1.wav,1,3,glass_breaking,False,977,A,glass_breaking,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\glass_breaking_0039_bg_1.wav,True,bg_1
alarm_clock_0040_ts_0.81.wav,2,0,alarm_clock,False,102435,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0040_ts_0.81.wav,True,ts_0.81
alarm_clock_0040_ts_0.93.wav,2,0,alarm_clock,False,102435,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0040_ts_0.93.wav,True,ts_0.93
alarm_clock_0040_ts_1.07.wav,2,0,alarm_clock,False,102435,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0040_ts_1.07.wav,True,ts_1.07
alarm_clock_0040_ts_1.23.wav,2,0,alarm_clock,False,102435,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0040_ts_1.23.wav,True,ts_1.23
alarm_clock_0040_ps1_-2.wav,2,0,alarm_clock,False,102435,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0040_ps1_-2.wav,True,ps1_-2
alarm_clock_0040_ps1_-1.wav,2,0,alarm_clock,False,102435,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0040_ps1_-1.wav,True,ps1_-1
alarm_clock_0040_ps1_1.wav,2,0,alarm_clock,False,102435,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0040_ps1_1.wav,True,ps1_1
alarm_clock_0040_ps1_2.wav,2,0,alarm_clock,False,102435,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0040_ps1_2.wav,True,ps1_2
alarm_clock_0040_ps2_-3.5.wav,2,0,alarm_clock,False,102435,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0040_ps2_-3.5.wav,True,ps2_-3.5
alarm_clock_0040_ps2_-2.5.wav,2,0,alarm_clock,False,102435,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0040_ps2_-2.5.wav,True,ps2_-2.5
alarm_clock_0040_ps2_2.5.wav,2,0,alarm_clock,False,102435,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0040_ps2_2.5.wav,True,ps2_2.5
alarm_clock_0040_ps2_3.5.wav,2,0,alarm_clock,False,102435,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0040_ps2_3.5.wav,True,ps2_3.5
alarm_clock_0040_drc_-20_4.wav,2,0,alarm_clock,False,102435,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0040_drc_-20_4.wav,True,drc_-20_4
alarm_clock_0040_drc_-25_3.wav,2,0,alarm_clock,False,102435,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0040_drc_-25_3.wav,True,drc_-25_3
alarm_clock_0040_drc_-15_5.wav,2,0,alarm_clock,False,102435,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0040_drc_-15_5.wav,True,drc_-15_5
alarm_clock_0040_drc_-30_2.wav,2,0,alarm_clock,False,102435,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0040_drc_-30_2.wav,True,drc_-30_2
alarm_clock_0040_bg_0.wav,2,0,alarm_clock,False,102435,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0040_bg_0.wav,True,bg_0
alarm_clock_0040_bg_1.wav,2,0,alarm_clock,False,102435,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0040_bg_1.wav,True,bg_1
alarm_clock_0041_ts_0.81.wav,2,0,alarm_clock,False,104475,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0041_ts_0.81.wav,True,ts_0.81
alarm_clock_0041_ts_0.93.wav,2,0,alarm_clock,False,104475,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0041_ts_0.93.wav,True,ts_0.93
alarm_clock_0041_ts_1.07.wav,2,0,alarm_clock,False,104475,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0041_ts_1.07.wav,True,ts_1.07
alarm_clock_0041_ts_1.23.wav,2,0,alarm_clock,False,104475,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0041_ts_1.23.wav,True,ts_1.23
alarm_clock_0041_ps1_-2.wav,2,0,alarm_clock,False,104475,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0041_ps1_-2.wav,True,ps1_-2
alarm_clock_0041_ps1_-1.wav,2,0,alarm_clock,False,104475,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0041_ps1_-1.wav,True,ps1_-1
alarm_clock_0041_ps1_1.wav,2,0,alarm_clock,False,104475,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0041_ps1_1.wav,True,ps1_1
alarm_clock_0041_ps1_2.wav,2,0,alarm_clock,False,104475,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0041_ps1_2.wav,True,ps1_2
alarm_clock_0041_ps2_-3.5.wav,2,0,alarm_clock,False,104475,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0041_ps2_-3.5.wav,True,ps2_-3.5
alarm_clock_0041_ps2_-2.5.wav,2,0,alarm_clock,False,104475,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0041_ps2_-2.5.wav,True,ps2_-2.5
alarm_clock_0041_ps2_2.5.wav,2,0,alarm_clock,False,104475,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0041_ps2_2.5.wav,True,ps2_2.5
alarm_clock_0041_ps2_3.5.wav,2,0,alarm_clock,False,104475,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0041_ps2_3.5.wav,True,ps2_3.5
alarm_clock_0041_drc_-20_4.wav,2,0,alarm_clock,False,104475,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0041_drc_-20_4.wav,True,drc_-20_4
alarm_clock_0041_drc_-25_3.wav,2,0,alarm_clock,False,104475,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0041_drc_-25_3.wav,True,drc_-25_3
alarm_clock_0041_drc_-15_5.wav,2,0,alarm_clock,False,104475,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0041_drc_-15_5.wav,True,drc_-15_5
alarm_clock_0041_drc_-30_2.wav,2,0,alarm_clock,False,104475,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0041_drc_-30_2.wav,True,drc_-30_2
alarm_clock_0041_bg_0.wav,2,0,alarm_clock,False,104475,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0041_bg_0.wav,True,bg_0
alarm_clock_0041_bg_1.wav,2,0,alarm_clock,False,104475,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0041_bg_1.wav,True,bg_1
alarm_clock_0042_ts_0.81.wav,2,0,alarm_clock,False,104476,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0042_ts_0.81.wav,True,ts_0.81
alarm_clock_0042_ts_0.93.wav,2,0,alarm_clock,False,104476,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0042_ts_0.93.wav,True,ts_0.93
alarm_clock_0042_ts_1.07.wav,2,0,alarm_clock,False,104476,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0042_ts_1.07.wav,True,ts_1.07
alarm_clock_0042_ts_1.23.wav,2,0,alarm_clock,False,104476,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0042_ts_1.23.wav,True,ts_1.23
alarm_clock_0042_ps1_-2.wav,2,0,alarm_clock,False,104476,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0042_ps1_-2.wav,True,ps1_-2
alarm_clock_0042_ps1_-1.wav,2,0,alarm_clock,False,104476,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0042_ps1_-1.wav,True,ps1_-1
alarm_clock_0042_ps1_1.wav,2,0,alarm_clock,False,104476,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0042_ps1_1.wav,True,ps1_1
alarm_clock_0042_ps1_2.wav,2,0,alarm_clock,False,104476,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0042_ps1_2.wav,True,ps1_2
alarm_clock_0042_ps2_-3.5.wav,2,0,alarm_clock,False,104476,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0042_ps2_-3.5.wav,True,ps2_-3.5
alarm_clock_0042_ps2_-2.5.wav,2,0,alarm_clock,False,104476,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0042_ps2_-2.5.wav,True,ps2_-2.5
alarm_clock_0042_ps2_2.5.wav,2,0,alarm_clock,False,104476,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0042_ps2_2.5.wav,True,ps2_2.5
alarm_clock_0042_ps2_3.5.wav,2,0,alarm_clock,False,104476,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0042_ps2_3.5.wav,True,ps2_3.5
alarm_clock_0042_drc_-20_4.wav,2,0,alarm_clock,False,104476,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0042_drc_-20_4.wav,True,drc_-20_4
alarm_clock_0042_drc_-25_3.wav,2,0,alarm_clock,False,104476,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0042_drc_-25_3.wav,True,drc_-25_3
alarm_clock_0042_drc_-15_5.wav,2,0,alarm_clock,False,104476,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0042_drc_-15_5.wav,True,drc_-15_5
alarm_clock_0042_drc_-30_2.wav,2,0,alarm_clock,False,104476,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0042_drc_-30_2.wav,True,drc_-30_2
alarm_clock_0042_bg_0.wav,2,0,alarm_clock,False,104476,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0042_bg_0.wav,True,bg_0
alarm_clock_0042_bg_1.wav,2,0,alarm_clock,False,104476,A,clock_alarm,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\alarm_clock_0042_bg_1.wav,True,bg_1
glass_breaking_0043_ts_0.81.wav,2,3,glass_breaking,False,106881,A,glass_breaking,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\glass_breaking_0043_ts_0.81.wav,True,ts_0.81
glass_breaking_0043_ts_0.93.wav,2,3,glass_breaking,False,106881,A,glass_breaking,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\glass_breaking_0043_ts_0.93.wav,True,ts_0.93
glass_breaking_0043_ts_1.07.wav,2,3,glass_breaking,False,106881,A,glass_breaking,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\glass_breaking_0043_ts_1.07.wav,True,ts_1.07
glass_breaking_0043_ts_1.23.wav,2,3,glass_breaking,False,106881,A,glass_breaking,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\glass_breaking_0043_ts_1.23.wav,True,ts_1.23
glass_breaking_0043_ps1_-2.wav,2,3,glass_breaking,False,106881,A,glass_breaking,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\glass_breaking_0043_ps1_-2.wav,True,ps1_-2
glass_breaking_0043_ps1_-1.wav,2,3,glass_breaking,False,106881,A,glass_breaking,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\glass_breaking_0043_ps1_-1.wav,True,ps1_-1
glass_breaking_0043_ps1_1.wav,2,3,glass_breaking,False,106881,A,glass_breaking,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\glass_breaking_0043_ps1_1.wav,True,ps1_1
glass_breaking_0043_ps1_2.wav,2,3,glass_breaking,False,106881,A,glass_breaking,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\glass_breaking_0043_ps1_2.wav,True,ps1_2
glass_breaking_0043_ps2_-3.5.wav,2,3,glass_breaking,False,106881,A,glass_breaking,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\glass_breaking_0043_ps2_-3.5.wav,True,ps2_-3.5
glass_breaking_0043_ps2_-2.5.wav,2,3,glass_breaking,False,106881,A,glass_breaking,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\glass_breaking_0043_ps2_-2.5.wav,True,ps2_-2.5
glass_breaking_0043_ps2_2.5.wav,2,3,glass_breaking,False,106881,A,glass_breaking,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\glass_breaking_0043_ps2_2.5.wav,True,ps2_2.5
glass_breaking_0043_ps2_3.5.wav,2,3,glass_breaking,False,106881,A,glass_breaking,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\glass_breaking_0043_ps2_3.5.wav,True,ps2_3.5
glass_breaking_0043_bg_0.wav,2,3,glass_breaking,False,106881,A,glass_breaking,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\glass_breaking_0043_bg_0.wav,True,bg_0
glass_breaking_0043_bg_1.wav,2,3,glass_breaking,False,106881,A,glass_breaking,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\glass_breaking_0043_bg_1.wav,True,bg_1
crying_baby_0044_ts_0.81.wav,2,1,crying_baby,True,107351,A,crying_baby,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\crying_baby_0044_ts_0.81.wav,True,ts_0.81
crying_baby_0044_ts_0.93.wav,2,1,crying_baby,True,107351,A,crying_baby,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\crying_baby_0044_ts_0.93.wav,True,ts_0.93
crying_baby_0044_ts_1.07.wav,2,1,crying_baby,True,107351,A,crying_baby,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\crying_baby_0044_ts_1.07.wav,True,ts_1.07
crying_baby_0044_ts_1.23.wav,2,1,crying_baby,True,107351,A,crying_baby,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\crying_baby_0044_ts_1.23.wav,True,ts_1.23
crying_baby_0044_ps1_-2.wav,2,1,crying_baby,True,107351,A,crying_baby,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\crying_baby_0044_ps1_-2.wav,True,ps1_-2
crying_baby_0044_ps1_-1.wav,2,1,crying_baby,True,107351,A,crying_baby,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\crying_baby_0044_ps1_-1.wav,True,ps1_-1
crying_baby_0044_ps1_1.wav,2,1,crying_baby,True,107351,A,crying_baby,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\crying_baby_0044_ps1_1.wav,True,ps1_1
crying_baby_0044_ps1_2.wav,2,1,crying_baby,True,107351,A,crying_baby,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\crying_baby_0044_ps1_2.wav,True,ps1_2
crying_baby_0044_ps2_-3.5.wav,2,1,crying_baby,True,107351,A,crying_baby,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\crying_baby_0044_ps2_-3.5.wav,True,ps2_-3.5
crying_baby_0044_ps2_-2.5.wav,2,1,crying_baby,True,107351,A,crying_baby,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\crying_baby_0044_ps2_-2.5.wav,True,ps2_-2.5
crying_baby_0044_ps2_2.5.wav,2,1,crying_baby,True,107351,A,crying_baby,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\crying_baby_0044_ps2_2.5.wav,True,ps2_2.5
crying_baby_0044_ps2_3.5.wav,2,1,crying_baby,True,107351,A,crying_baby,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\crying_baby_0044_ps2_3.5.wav,True,ps2_3.5
crying_baby_0044_drc_-20_4.wav,2,1,crying_baby,True,107351,A,crying_baby,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\crying_baby_0044_drc_-20_4.wav,True,drc_-20_4
crying_baby_0044_drc_-25_3.wav,2,1,crying_baby,True,107351,A,crying_baby,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\crying_baby_0044_drc_-25_3.wav,True,drc_-25_3
crying_baby_0044_drc_-15_5.wav,2,1,crying_baby,True,107351,A,crying_baby,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\crying_baby_0044_drc_-15_5.wav,True,drc_-15_5
crying_baby_0044_drc_-30_2.wav,2,1,crying_baby,True,107351,A,crying_baby,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\crying_baby_0044_drc_-30_2.wav,True,drc_-30_2
crying_baby_0044_bg_0.wav,2,1,crying_baby,True,107351,A,crying_baby,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\crying_baby_0044_bg_0.wav,True,bg_0
crying_baby_0044_bg_1.wav,2,1,crying_baby,True,107351,A,crying_baby,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\crying_baby_0044_bg_1.wav,True,bg_1
crying_baby_0045_ts_0.81.wav,2,1,crying_baby,True,107351,B,crying_baby,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\crying_baby_0045_ts_0.81.wav,True,ts_0.81
crying_baby_0045_ts_0.93.wav,2,1,crying_baby,True,107351,B,crying_baby,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\crying_baby_0045_ts_0.93.wav,True,ts_0.93
crying_baby_0045_ts_1.07.wav,2,1,crying_baby,True,107351,B,crying_baby,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\crying_baby_0045_ts_1.07.wav,True,ts_1.07
crying_baby_0045_ts_1.23.wav,2,1,crying_baby,True,107351,B,crying_baby,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\crying_baby_0045_ts_1.23.wav,True,ts_1.23
crying_baby_0045_ps1_-2.wav,2,1,crying_baby,True,107351,B,crying_baby,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\crying_baby_0045_ps1_-2.wav,True,ps1_-2
crying_baby_0045_ps1_-1.wav,2,1,crying_baby,True,107351,B,crying_baby,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\crying_baby_0045_ps1_-1.wav,True,ps1_-1
crying_baby_0045_ps1_1.wav,2,1,crying_baby,True,107351,B,crying_baby,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\crying_baby_0045_ps1_1.wav,True,ps1_1
crying_baby_0045_ps1_2.wav,2,1,crying_baby,True,107351,B,crying_baby,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\crying_baby_0045_ps1_2.wav,True,ps1_2
crying_baby_0045_ps2_-3.5.wav,2,1,crying_baby,True,107351,B,crying_baby,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\crying_baby_0045_ps2_-3.5.wav,True,ps2_-3.5
crying_baby_0045_ps2_-2.5.wav,2,1,crying_baby,True,107351,B,crying_baby,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\crying_baby_0045_ps2_-2.5.wav,True,ps2_-2.5
crying_baby_0045_ps2_2.5.wav,2,1,crying_baby,True,107351,B,crying_baby,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\crying_baby_0045_ps2_2.5.wav,True,ps2_2.5
crying_baby_0045_ps2_3.5.wav,2,1,crying_baby,True,107351,B,crying_baby,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\crying_baby_0045_ps2_3.5.wav,True,ps2_3.5
crying_baby_0045_drc_-20_4.wav,2,1,crying_baby,True,107351,B,crying_baby,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\crying_baby_0045_drc_-20_4.wav,True,drc_-20_4
crying_baby_0045_drc_-25_3.wav,2,1,crying_baby,True,107351,B,crying_baby,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\crying_baby_0045_drc_-25_3.wav,True,drc_-25_3
crying_baby_0045_drc_-15_5.wav,2,1,crying_baby,True,107351,B,crying_baby,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\crying_baby_0045_drc_-15_5.wav,True,drc_-15_5
crying_baby_0045_drc_-30_2.wav,2,1,crying_baby,True,107351,B,crying_baby,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\crying_baby_0045_drc_-30_2.wav,True,drc_-30_2
crying_baby_0045_bg_0.wav,2,1,crying_baby,True,107351,B,crying_baby,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\crying_baby_0045_bg_0.wav,True,bg_0
crying_baby_0045_bg_1.wav,2,1,crying_baby,True,107351,B,crying_baby,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\crying_baby_0045_bg_1.wav,True,bg_1
glass_breaking_0046_ts_0.81.wav,2,3,glass_breaking,False,112213,A,glass_breaking,C:\Users\hsynt\Desktop\YapayZekaDers\Çevresel_Ses_Analizi\hearalert\processed\augmented\glass_breaking_0046_ts_0.81.wav,True,ts_0.81
